id;motivo;familia;orgao;uf;fim;acao
3a83f0a0;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE PATROCINIO DO MURIAE;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3b39febf;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE JIJOCA DE JERICOACOARA/CAMARA MUNICIPAL;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3b61d47f;reprovado por objeto: nao e edital de fomento a OSC;contrapartida_sem_repasse;CONSELHO REG DE FISIOTERAPIA E TERAPIA OCUPACIONAL 5 RE;RS;2024-10-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3bc2cbb8;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE SANTA CRUZ DO RIO PARDO;SP;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3c217280;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE JARAGUA DO SUL;SC;2025-11-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3d0e5aac;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — SUBSECRETARIA DA ADMINISTRACAO CENTRAL DE LICITACOES;RS;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3d35a63b;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE APUCARANA;PR;2024-09-16;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3d3a5eb6;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;MUNICIPIO DE SUMARE;SP;2026-07-24;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3e0d5353;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;MUNICIPIO DE CLEVELANDIA;PR;2024-06-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3f099e8b;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE GUARUJA DO SUL;SC;2027-03-23;arquivar no historico, retirar da fila de verificacao e do painel de abertos
404d83ac;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-08-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
41497c91;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE ITATIAIUCU;MG;2024-11-04;arquivar no historico, retirar da fila de verificacao e do painel de abertos
43993cd3;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DA AMESC;SC;2026-05-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
439e4500;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE TUBARAO;SC;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
44d504a9;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE SANTA FE DO SUL;SP;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
45c5e75b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE PEDRA;PE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4601f8d1;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE MANSIDAO;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4ae5f2ea;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE;GO;2024-11-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4b1a1993;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE APUIARES;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4d6270f4;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE TAUBATE;SP;2025-11-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4d779fb1;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;IPASLUZ SAUDE;GO;2025-01-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4d7bc2ce;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO MG;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
4f72eb32;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_habilitacao;FUNDO MUNICIPAL DE SAUDE DE RIO NEGRINHO;SC;2031-08-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5049dbf5;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE FORTIM;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
50958c5b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE LUZERNA;SC;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
51a69b95;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE LIMOEIRO DO NORTE;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
533a432a;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE SANTA LUZIA;PB;2025-06-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
533e7927;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE CAMPO DO TENENTE;PR;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5393820e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE MORRO DO CHAPEU;BA;2025-03-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
553caf29;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO ESPIRITO SANTO;ES;2024-08-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
56bb1d32;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE COSTA OESTE DO PARANA;PR;2034-05-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
56c039f5;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE LAGES;SC;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5881fdb0;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE ENTRE RIOS;BA;2027-03-20;arquivar no historico, retirar da fila de verificacao e do painel de abertos
58eda1f2;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE SAO CARLOS;SP;2026-09-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5a164e84;reprovado por objeto: nao e edital de fomento a OSC;objeto_insuficiente;MUNICIPIO DE MAUA;SP;2024-04-12;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5ab36aa0;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;MUNICIPIO DE MARECHAL CANDIDO RONDON;PR;2024-05-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5b0575f3;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5b1de9e0;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE NOVA RUSSAS;CE;2024-06-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5bab6e9d;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE UBERABA;MG;2025-06-24;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5cac35cd;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE COLOMBO;PR;2024-08-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5ce35d65;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-06-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5dc92b16;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;ESTADO DO RIO DE JANEIRO;RJ;2024-07-15;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5ddeca53;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;FUNDACAO MUNICIPAL DE ESPORTE E CULTURA;SC;2025-08-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5ef2daa4;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE JANUARIA;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
5f4e0a0a;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE SAO LUIS;MA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
60e90999;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDACAO MUNICIPAL DE ASSISTENCIA A SAUDE FUMASA;MG;2025-01-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
616661ae;reprovado por objeto: nao e edital de fomento a OSC;pagina_indice_de_terceiros;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
61b3a017;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE RIBEIRAO DAS NEVES;MG;2024-07-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
636ed46a;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE LAGES;SC;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
642ffa37;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-08-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
64713239;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;TRIBUNAL SUPERIOR DO TRABALHO;SP;2026-10-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
650fa22b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-07-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
65a4aa3a;reprovado por objeto: nao e edital de fomento a OSC;qualificacao_os;FUNDO MUNICIPAL DE SAUDE DE PINHEIRAL;RJ;2026-03-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6675d834;reprovado por objeto: nao e edital de fomento a OSC;busca_patrocinador;MUNICIPIO DE PARINTINS;AM;2025-10-13;arquivar no historico, retirar da fila de verificacao e do painel de abertos
669498ac;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE PLACAS;PA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
66a5eb4b;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_habilitacao;FUNDO MUNICIPAL DE SAUDE DE RIO NEGRINHO;SC;2031-08-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
66dc73f5;reprovado por objeto: nao e edital de fomento a OSC;destinado_a_entes_publicos;MUNICIPIO DE JOINVILLE;SC;2099-11-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
67641e53;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;MUNICIPIO DE IRECE;BA;2025-01-22;arquivar no historico, retirar da fila de verificacao e do painel de abertos
68111c6e;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_edital;CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DA AMESC;SC;2026-07-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
685f3ad8;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-07-04;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6a0a02d9;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_habilitacao;;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6ace1b0d;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6d0e6467;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE PIRANGUINHO;MG;2025-06-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6d2fcfd7;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE NAZARE;BA;2025-09-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6db35979;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — FUNDO MUNICIPAL DE SAUDE;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6dd2c304;reprovado por objeto: nao e edital de fomento a OSC;busca_patrocinador;MUNICIPIO DE ITAPIRANGA;SC;2024-06-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6dfc7e0b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-05-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6f125f2f;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6f4da659;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_edital;CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DA AMESC;SC;2026-07-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
6fab0a95;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE ERECHIM;RS;2025-01-15;arquivar no historico, retirar da fila de verificacao e do painel de abertos
707269f0;reprovado por objeto: nao e edital de fomento a OSC;conteudo_editorial;;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7091888d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2026-09-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
70aaa827;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE TEREZINHA;PE;2025-06-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
70c3b79b;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE NOVA XAVANTINA;MT;2025-01-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
72319aa1;reprovado por objeto: nao e edital de fomento a OSC;pagina_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7358e935;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DO NORTE E NOROESTE F;RJ;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
74019774;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;PNCP — MUNICIPIO DE NAZARE PAULISTA;SP;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
74cd66a8;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;MUNICIPIO DE CAUCAIA;CE;2024-07-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
76542e9d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE AURORA;SC;2024-03-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
76674eb5;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;MUNICIPIO DE IPATINGA;MG;2024-07-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
76bd086d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE PARAISOPOLIS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
77283b80;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-06-04;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7a194405;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE UBIRATA;PR;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7ac70128;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE MUITOS CAPOES;RS;2024-07-15;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7b1f7982;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE BOM CONSELHO;PE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7ba1cfdf;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-07-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7c09ee58;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;MUNICIPIO DE PANCAS;ES;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7d423b1b;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;CONSORCIO INTERMUNICIPAL DE SAUDE E DE POLITICAS DE DESENVOLVIMENTO DA;MG;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7dfa08f6;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7eb35698;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO ESPIRITO SANTO;ES;2024-10-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7f3bf0e4;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;PNCP — MUNICIPIO DE SERRANO DO MARANHAO;MA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7f6c20ad;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE PATOS DE MINAS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
7f892654;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE OLIVEIRA DOS BREJINHOS;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
80095c34;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
80bbeb68;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2025-01-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
81aedf6f;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE MOZARLANDIA;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
835e0177;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE AGUAS BELAS;PE;2024-06-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
838f5d8b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE AGUAS BELAS;PE;2027-12-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
841e718b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — FUNDO MUNICIPAL DE SAUDE;RJ;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
84212a1a;reprovado por objeto: nao e edital de fomento a OSC;busca_patrocinador;MUNICIPIO DE IRECE;BA;2024-06-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
84c3375e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-05-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8668c999;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE DE LUIS ALVES;SC;2023-06-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
88df90e8;reprovado por objeto: nao e edital de fomento a OSC;mecanismo_permanente;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
88f6172f;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE PAIAL;SC;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
89f68b87;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DE SAUDE DE CABECEIRAS;GO;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8a95509d;reprovado por objeto: nao e edital de fomento a OSC;conteudo_editorial;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8bb062fd;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE DE TRES BARRAS;SC;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8c033878;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE PARINTINS;AM;2024-11-15;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8c47afe1;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-05-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8cd40b7f;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — SECRETARIA MUNICIPAL DE EDUCACAO, ESPORTE E LAZER;PE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
8f07b807;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE SANTA RITA;PB;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9014dddb;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;MUNICIPIO DE MARECHAL CANDIDO RONDON;PR;2024-07-04;arquivar no historico, retirar da fila de verificacao e do painel de abertos
901bbebe;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE MONTE SANTO;BA;2026-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
90664604;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE DONA INES;PB;2024-07-16;arquivar no historico, retirar da fila de verificacao e do painel de abertos
919c01f2;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_habilitacao;CONSORCIO INTERMUNICIPAL DE SAUDE DO NORDESTE DE SANTA CATARINA;SC;2026-04-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
927812b3;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE LAJEDINHO;BA;2025-04-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
92887db7;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE AURORA;SC;2024-05-27;arquivar no historico, retirar da fila de verificacao e do painel de abertos
93433ccd;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_edital;CONSORCIO PUBLICO INTERMUNICIPAL DE SAUDE DA AMESC;SC;2026-06-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
939b1cd7;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;DEPARTAMENTO ESTADUAL DE TRANSITO;SP;2024-08-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
93aa2d9d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE;GO;2024-03-13;arquivar no historico, retirar da fila de verificacao e do painel de abertos
954ae227;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DA SAUDE DE SAO JOAO DO OESTE;SC;2025-01-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
96691cdc;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE SANTA CRUZ;RN;2025-07-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
989fb309;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — MUNICIPIO DE GUIMARAES;MA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
99e02c48;reprovado por objeto: nao e edital de fomento a OSC;contrato_de_gestao;;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9a2cb815;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;PNCP — MUNICIPIO DE SINOP;MT;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9a783029;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE BARAO DE COCAIS;MG;2024-08-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9a81ae0b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE ARVOREDO;SC;2025-05-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9b82fe0b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DE RONDONIA;RO;2024-05-24;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9c20c080;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE MATINHOS;PR;2024-06-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9dacad3b;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DE SAUDE;GO;2024-07-04;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9eef3c76;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;FUNDO MUNICIPAL DE SAUDE DE SAO PATRICIO;GO;2024-05-21;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9ef08da8;reprovado por objeto: nao e edital de fomento a OSC;convenio_de_desconto;DEPARTAMENTO ESTADUAL DE TRANSITO;SP;2026-06-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
9f7cf0d6;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE PANAMBI;RS;2034-12-29;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a043a375;reprovado por objeto: nao e edital de fomento a OSC;conteudo_editorial;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a092ae2c;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a0a95e14;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE DIAMANTINA;MG;2026-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a10a3a56;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-02-23;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a26f47ec;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO RIO DE JANEIRO;RJ;2024-10-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a2a9cfed;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE TREMEMBE;SP;2025-09-11;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a3d62ebe;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE SABAUDIA;PR;2025-07-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a5156527;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE DE PALMITOS;SC;2024-05-10;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a5e0b0ee;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;;SC;2023-06-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a60a0a40;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;CAMARA MUNICIPAL DE SAO DOMINGOS DO NORTE;ES;2024-06-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a637972c;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-08-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
